##QueryTarget=ABCG2
##QueryTargetLocation=4:89011416-89080011(-)
#Chromosome Position TotalSamplesCovered AvgSampleReadDepth TotalEAsamplesCovered AvgEAsampleReadDepth  TotalAAsamplesCovered AvgAAsampleReadDepth
4 89042932 5379 136.0 3510 138.0 1869 132.0
4 89042933 5379 136.0 3510 138.0 1869 131.0
4 89042934 5379 134.0 3510 136.0 1869 130.0
4 89042935 5379 133.0 3510 135.0 1869 129.0
4 89042936 5379 133.0 3510 135.0 1869 128.0
4 89042937 5379 132.0 3510 134.0 1869 128.0
4 89042938 5379 131.0 3510 133.0 1869 127.0
4 89042939 5379 129.0 3510 131.0 1869 125.0
4 89042940 5379 128.0 3510 130.0 1869 124.0
4 89042941 5379 126.0 3510 128.0 1869 123.0
4 89042942 5379 124.0 3510 126.0 1869 121.0
4 89042943 5379 123.0 3510 125.0 1869 120.0
4 89042944 5379 122.0 3510 124.0 1869 119.0
4 89042945 5379 120.0 3510 122.0 1869 117.0
4 89042946 5379 117.0 3510 119.0 1869 114.0
4 89042947 5379 114.0 3510 116.0 1869 112.0
4 89042948 5379 113.0 3510 114.0 1869 111.0
4 89042949 5379 112.0 3510 113.0 1869 109.0
4 89042950 5379 111.0 3510 112.0 1869 109.0
4 89042951 5379 108.0 3510 109.0 1869 106.0
4 89042952 5379 106.0 3510 107.0 1869 104.0
4 89042953 5379 105.0 3510 106.0 1869 103.0
4 89042954 5379 103.0 3510 104.0 1869 101.0
4 89042955 5379 102.0 3510 103.0 1869 100.0
4 89042956 5379 101.0 3510 102.0 1869 99.0
4 89042957 5379 100.0 3510 101.0 1869 98.0
4 89042958 5379 98.0 3510 99.0 1869 97.0
4 89042959 5379 97.0 3510 98.0 1869 96.0
4 89042960 5379 96.0 3510 96.0 1869 94.0
4 89042961 5379 95.0 3510 96.0 1869 93.0
4 89042962 5379 95.0 3510 96.0 1869 93.0
4 89042963 5379 93.0 3510 94.0 1869 91.0
4 89042964 5379 92.0 3510 93.0 1869 90.0
4 89042965 5379 91.0 3510 92.0 1869 89.0
4 89042966 5379 90.0 3510 91.0 1869 88.0
4 89042967 5379 89.0 3510 90.0 1869 87.0
4 89042968 5379 88.0 3510 89.0 1869 86.0
4 89042969 5379 87.0 3510 88.0 1869 85.0
4 89042970 5379 85.0 3510 87.0 1869 83.0
4 89042971 5379 84.0 3510 86.0 1869 82.0
4 89042972 5379 84.0 3510 85.0 1869 81.0
4 89042973 5379 82.0 3510 83.0 1869 80.0
4 89042974 5379 81.0 3510 82.0 1869 79.0
4 89042975 5379 80.0 3510 82.0 1869 78.0
4 89042976 5379 79.0 3510 80.0 1869 77.0
4 89042977 5379 78.0 3510 79.0 1869 76.0
4 89042978 5379 77.0 3510 78.0 1869 74.0
4 89042979 5379 75.0 3510 76.0 1869 73.0
4 89042980 5379 74.0 3510 75.0 1869 72.0
4 89042981 5379 73.0 3510 74.0 1869 71.0
4 89042982 5379 71.0 3510 72.0 1869 69.0
4 89042983 5379 69.0 3510 70.0 1869 67.0
4 89042984 5379 68.0 3510 69.0 1869 66.0
4 89042985 5379 67.0 3510 68.0 1869 65.0
4 89042986 5379 65.0 3510 66.0 1869 63.0
4 89042987 5379 63.0 3510 64.0 1869 61.0
4 89042988 5379 63.0 3510 64.0 1869 61.0
4 89042989 5379 61.0 3510 62.0 1869 60.0
4 89042990 5379 60.0 3510 61.0 1869 58.0
4 89042991 5379 59.0 3510 60.0 1869 57.0
4 89042992 5379 58.0 3510 59.0 1869 56.0
4 89042993 5379 57.0 3510 57.0 1869 55.0
4 89042994 5379 56.0 3510 57.0 1869 54.0
4 89042995 5379 54.0 3510 55.0 1869 53.0
4 89042996 3086 46.0 2053 48.0 1033 41.0
4 89052161 2293 143.0 1457 141.0 836 146.0
4 89052162 5379 108.0 3510 107.0 1869 110.0
4 89052163 5379 111.0 3510 110.0 1869 113.0
4 89052164 5379 113.0 3510 112.0 1869 115.0
4 89052165 5379 115.0 3510 114.0 1869 118.0
4 89052166 5379 117.0 3510 116.0 1869 120.0
4 89052167 5379 119.0 3510 118.0 1869 122.0
4 89052168 5379 122.0 3510 121.0 1869 125.0
4 89052169 5379 124.0 3510 122.0 1869 127.0
4 89052170 5379 126.0 3510 125.0 1869 129.0
4 89052171 5379 129.0 3510 127.0 1869 132.0
4 89052172 5379 130.0 3510 129.0 1869 134.0
4 89052173 5379 134.0 3510 133.0 1869 138.0
4 89052174 5379 136.0 3510 134.0 1869 140.0
4 89052175 5379 138.0 3510 136.0 1869 142.0
4 89052176 5379 140.0 3510 138.0 1869 144.0
4 89052177 5379 143.0 3510 141.0 1869 148.0
4 89052178 5379 144.0 3510 141.0 1869 149.0
4 89052179 5379 147.0 3510 145.0 1869 152.0
4 89052180 5379 149.0 3510 147.0 1869 155.0
4 89052181 5379 152.0 3510 149.0 1869 157.0
4 89052182 5379 157.0 3510 154.0 1869 162.0
4 89052183 5379 160.0 3510 157.0 1869 166.0
4 89052184 5379 162.0 3510 159.0 1869 168.0
4 89052185 5379 166.0 3510 163.0 1869 172.0
4 89052186 5379 170.0 3510 166.0 1869 176.0
4 89052187 5379 171.0 3510 168.0 1869 178.0
4 89052188 5379 175.0 3510 172.0 1869 182.0
4 89052189 5379 179.0 3510 175.0 1869 186.0
4 89052190 5379 182.0 3510 178.0 1869 189.0
4 89052191 5379 185.0 3510 181.0 1869 192.0
4 89052192 5379 186.0 3510 182.0 1869 194.0
4 89052193 5379 188.0 3510 184.0 1869 196.0
4 89052194 5379 191.0 3510 187.0 1869 199.0
4 89052195 5379 192.0 3510 187.0 1869 200.0
4 89052196 5379 193.0 3510 189.0 1869 202.0
4 89052197 5379 196.0 3510 191.0 1869 205.0
4 89052198 5379 198.0 3510 194.0 1869 207.0
4 89052199 5379 200.0 3510 195.0 1869 209.0
4 89052200 5379 201.0 3510 196.0 1869 210.0
4 89052201 5379 202.0 3510 197.0 1869 211.0
4 89052202 5379 204.0 3510 198.0 1869 213.0
4 89052203 5379 204.0 3510 199.0 1869 214.0
4 89052204 5379 205.0 3510 200.0 1869 216.0
4 89052205 5379 207.0 3510 202.0 1869 217.0
4 89052206 5379 210.0 3510 204.0 1869 221.0
4 89052207 5379 212.0 3510 206.0 1869 223.0
4 89052208 5379 217.0 3510 211.0 1869 228.0
4 89052209 5379 218.0 3510 212.0 1869 229.0
4 89052210 5379 221.0 3510 214.0 1869 232.0
4 89052211 5379 223.0 3510 217.0 1869 235.0
4 89052212 5379 225.0 3510 218.0 1869 237.0
4 89052213 5379 226.0 3510 220.0 1869 239.0
4 89052214 5379 227.0 3510 220.0 1869 240.0
4 89052215 5379 229.0 3510 222.0 1869 242.0
4 89052216 5379 234.0 3510 227.0 1869 247.0
4 89052217 5379 236.0 3510 229.0 1869 249.0
4 89052218 5379 237.0 3510 230.0 1869 251.0
4 89052219 5379 240.0 3510 232.0 1869 253.0
4 89052220 5379 241.0 3510 234.0 1869 255.0
4 89052221 5379 242.0 3510 235.0 1869 256.0
4 89052222 5379 245.0 3510 237.0 1869 259.0
4 89052223 5379 246.0 3510 238.0 1869 261.0
4 89052224 5379 247.0 3510 239.0 1869 261.0
4 89052225 5379 248.0 3510 240.0 1869 263.0
4 89052226 5379 250.0 3510 242.0 1869 265.0
4 89052227 5379 251.0 3510 243.0 1869 266.0
4 89052228 5379 253.0 3510 245.0 1869 268.0
4 89052229 5379 253.0 3510 245.0 1869 268.0
4 89052230 5379 254.0 3510 246.0 1869 269.0
4 89052231 5379 255.0 3510 247.0 1869 270.0
4 89052232 5379 254.0 3510 246.0 1869 269.0
4 89052233 5379 254.0 3510 246.0 1869 269.0
4 89052234 5379 255.0 3510 247.0 1869 270.0
4 89052235 5379 255.0 3510 247.0 1869 271.0
4 89052236 5379 257.0 3510 249.0 1869 272.0
4 89052237 5379 257.0 3510 249.0 1869 272.0
4 89052238 5379 257.0 3510 249.0 1869 272.0
4 89052239 5379 256.0 3510 248.0 1869 271.0
4 89052240 5379 257.0 3510 249.0 1869 272.0
4 89052241 5379 257.0 3510 249.0 1869 273.0
4 89052242 5379 258.0 3510 250.0 1869 273.0
4 89052243 5379 258.0 3510 250.0 1869 273.0
4 89052244 5379 258.0 3510 250.0 1869 273.0
4 89052245 5379 258.0 3510 250.0 1869 273.0
4 89052246 5379 257.0 3510 249.0 1869 272.0
4 89052247 5379 256.0 3510 248.0 1869 271.0
4 89052248 5379 257.0 3510 249.0 1869 272.0
4 89052249 5379 257.0 3510 249.0 1869 271.0
4 89052250 5379 257.0 3510 250.0 1869 272.0
4 89052251 5379 257.0 3510 249.0 1869 271.0
4 89052252 5379 257.0 3510 249.0 1869 271.0
4 89052253 5379 258.0 3510 250.0 1869 272.0
4 89052254 5379 259.0 3510 251.0 1869 272.0
4 89052255 5379 260.0 3510 252.0 1869 273.0
4 89052256 5379 259.0 3510 251.0 1869 272.0
4 89052257 5379 258.0 3510 251.0 1869 271.0
4 89052258 5379 255.0 3510 248.0 1869 268.0
4 89052259 5379 253.0 3510 246.0 1869 266.0
4 89052260 5379 254.0 3510 247.0 1869 267.0
4 89052261 5379 253.0 3510 246.0 1869 265.0
4 89052262 5379 253.0 3510 246.0 1869 265.0
4 89052263 5379 253.0 3510 247.0 1869 265.0
4 89052264 5379 253.0 3510 247.0 1869 265.0
4 89052265 5379 252.0 3510 245.0 1869 263.0
4 89052266 5379 250.0 3510 244.0 1869 262.0
4 89052267 5379 249.0 3510 243.0 1869 261.0
4 89052268 5379 247.0 3510 241.0 1869 258.0
4 89052269 5379 244.0 3510 238.0 1869 256.0
4 89052270 5379 242.0 3510 236.0 1869 253.0
4 89052271 5379 241.0 3510 235.0 1869 252.0
4 89052272 5379 242.0 3510 236.0 1869 253.0
4 89052273 5379 240.0 3510 234.0 1869 251.0
4 89052274 5379 238.0 3510 233.0 1869 249.0
4 89052275 5379 238.0 3510 232.0 1869 248.0
4 89052276 5379 236.0 3510 231.0 1869 247.0
4 89052277 5379 235.0 3510 230.0 1869 246.0
4 89052278 5379 235.0 3510 230.0 1869 245.0
4 89052279 5379 235.0 3510 230.0 1869 245.0
4 89052280 5379 234.0 3510 229.0 1869 244.0
4 89052281 5379 233.0 3510 228.0 1869 243.0
4 89052282 5379 232.0 3510 227.0 1869 241.0
4 89052283 5379 230.0 3510 225.0 1869 239.0
4 89052284 5379 228.0 3510 223.0 1869 237.0
4 89052285 5379 225.0 3510 220.0 1869 234.0
4 89052286 5379 224.0 3510 220.0 1869 233.0
4 89052287 5379 223.0 3510 219.0 1869 231.0
4 89052288 5379 222.0 3510 218.0 1869 231.0
4 89052289 5379 223.0 3510 219.0 1869 230.0
4 89052290 5379 224.0 3510 220.0 1869 232.0
4 89052291 5379 223.0 3510 220.0 1869 231.0
4 89052292 5379 222.0 3510 219.0 1869 229.0
4 89052293 5379 221.0 3510 218.0 1869 228.0
4 89052294 5379 219.0 3510 215.0 1869 225.0
4 89052295 5379 217.0 3510 214.0 1869 224.0
4 89052296 5379 217.0 3510 214.0 1869 223.0
4 89052297 5379 215.0 3510 212.0 1869 221.0
4 89052298 5379 214.0 3510 211.0 1869 220.0
4 89052299 5379 213.0 3510 210.0 1869 219.0
4 89052300 5379 212.0 3510 209.0 1869 218.0
4 89052301 5379 213.0 3510 210.0 1869 218.0
4 89052302 5379 212.0 3510 209.0 1869 218.0
4 89052303 5379 209.0 3510 206.0 1869 215.0
4 89052304 5379 208.0 3510 205.0 1869 213.0
4 89052305 5379 208.0 3510 205.0 1869 213.0
4 89052306 5379 207.0 3510 205.0 1869 213.0
4 89052307 5379 208.0 3510 205.0 1869 213.0
4 89052308 5379 208.0 3510 205.0 1869 213.0
4 89052309 5379 207.0 3510 205.0 1869 212.0
4 89052310 5379 208.0 3510 205.0 1869 212.0
4 89052311 5379 206.0 3510 204.0 1869 210.0
4 89052312 5379 204.0 3510 201.0 1869 208.0
4 89052313 5379 202.0 3510 200.0 1869 206.0
4 89052314 5379 200.0 3510 198.0 1869 205.0
4 89052315 5379 200.0 3510 197.0 1869 204.0
4 89052316 5379 198.0 3510 196.0 1869 202.0
4 89052317 5379 198.0 3510 196.0 1869 202.0
4 89052318 5379 199.0 3510 197.0 1869 203.0
4 89052319 5379 200.0 3510 198.0 1869 204.0
4 89052320 5379 199.0 3510 197.0 1869 203.0
4 89052321 5379 200.0 3510 198.0 1869 204.0
4 89052322 5379 199.0 3510 197.0 1869 203.0
4 89052323 5379 199.0 3510 197.0 1869 202.0
4 89052324 5379 199.0 3510 197.0 1869 202.0
4 89052325 5379 197.0 3510 195.0 1869 201.0
4 89052326 5379 197.0 3510 195.0 1869 200.0
4 89052327 5379 197.0 3510 196.0 1869 201.0
4 89052328 5379 197.0 3510 195.0 1869 200.0
4 89052329 5379 195.0 3510 194.0 1869 198.0
4 89052330 5379 195.0 3510 194.0 1869 198.0
4 89052331 5379 194.0 3510 192.0 1869 197.0
4 89052332 5379 192.0 3510 191.0 1869 196.0
4 89052333 5379 192.0 3510 191.0 1869 195.0
4 89052334 5379 192.0 3510 191.0 1869 195.0
4 89052335 5379 193.0 3510 191.0 1869 195.0
4 89052336 5379 190.0 3510 188.0 1869 193.0
4 89052337 5379 189.0 3510 188.0 1869 192.0
4 89052338 5379 188.0 3510 186.0 1869 191.0
4 89052339 5379 185.0 3510 184.0 1869 189.0
4 89052340 5379 184.0 3510 182.0 1869 187.0
4 89052341 5379 182.0 3510 180.0 1869 185.0
4 89052342 5379 179.0 3510 178.0 1869 183.0
4 89052343 5379 179.0 3510 177.0 1869 182.0
4 89052344 5379 179.0 3510 177.0 1869 182.0
4 89052345 5379 178.0 3510 176.0 1869 181.0
4 89052346 5379 177.0 3510 176.0 1869 179.0
4 89052347 5379 177.0 3510 176.0 1869 179.0
4 89052348 5379 175.0 3510 174.0 1869 177.0
4 89052349 5379 175.0 3510 174.0 1869 177.0
4 89052350 5379 174.0 3510 173.0 1869 176.0
4 89052351 5379 173.0 3510 172.0 1869 175.0
4 89052352 5379 172.0 3510 171.0 1869 174.0
4 89052353 5379 172.0 3510 171.0 1869 173.0
4 89052354 5379 170.0 3510 169.0 1869 172.0
4 89052355 5379 168.0 3510 167.0 1869 169.0
4 89052356 5379 167.0 3510 166.0 1869 169.0
4 89052357 5379 165.0 3510 164.0 1869 166.0
4 89052358 5379 163.0 3510 163.0 1869 165.0
4 89052359 5379 164.0 3510 163.0 1869 165.0
4 89052360 5379 161.0 3510 161.0 1869 163.0
4 89052361 5379 161.0 3510 161.0 1869 162.0
4 89052362 5379 159.0 3510 158.0 1869 160.0
4 89052363 5379 156.0 3510 156.0 1869 157.0
4 89052364 5379 155.0 3510 154.0 1869 156.0
4 89052365 5379 153.0 3510 152.0 1869 153.0
4 89052366 5379 149.0 3510 149.0 1869 150.0
4 89052367 5379 146.0 3510 145.0 1869 147.0
4 89052368 5379 143.0 3510 143.0 1869 145.0
4 89052369 5379 141.0 3510 140.0 1869 142.0
4 89052370 5379 140.0 3510 139.0 1869 141.0
4 89052371 5379 139.0 3510 138.0 1869 139.0
4 89052372 5379 138.0 3510 138.0 1869 139.0
4 89052373 5379 136.0 3510 136.0 1869 136.0
4 89052374 5379 135.0 3510 135.0 1869 136.0
4 89052375 5379 134.0 3510 134.0 1869 134.0
4 89052376 5379 133.0 3510 133.0 1869 133.0
4 89052377 5379 132.0 3510 132.0 1869 132.0
4 89052378 5379 130.0 3510 130.0 1869 130.0
4 89052379 5379 129.0 3510 129.0 1869 129.0
4 89052380 5379 127.0 3510 128.0 1869 127.0
4 89052381 5379 124.0 3510 124.0 1869 123.0
4 89052382 5379 123.0 3510 123.0 1869 122.0
4 89052383 5379 120.0 3510 121.0 1869 120.0
4 89052384 5379 118.0 3510 118.0 1869 117.0
4 89052385 5379 116.0 3510 117.0 1869 116.0
4 89052386 5379 115.0 3510 115.0 1869 114.0
4 89052387 5379 114.0 3510 114.0 1869 113.0
4 89052388 5379 113.0 3510 114.0 1869 112.0
4 89052389 5379 112.0 3510 112.0 1869 111.0
4 89052390 5379 109.0 3510 110.0 1869 109.0
4 89052391 5379 109.0 3510 109.0 1869 108.0
4 89052392 5379 107.0 3510 108.0 1869 106.0
4 89052393 5379 105.0 3510 106.0 1869 104.0
4 89052394 5379 103.0 3510 103.0 1869 102.0
4 89052395 5379 101.0 3510 102.0 1869 100.0
4 89052396 5379 100.0 3510 100.0 1869 99.0
4 89052397 5379 98.0 3510 98.0 1869 96.0
4 89052398 5379 96.0 3510 97.0 1869 95.0
4 89052399 5379 94.0 3510 94.0 1869 93.0
4 89052400 5379 92.0 3510 93.0 1869 91.0
4 89052401 5379 92.0 3510 93.0 1869 90.0
4 89052402 5379 90.0 3510 91.0 1869 89.0
4 89052403 5379 89.0 3510 89.0 1869 87.0
4 89052404 5379 87.0 3510 88.0 1869 86.0
4 89052405 5379 86.0 3510 87.0 1869 84.0
4 89052406 5379 85.0 3510 86.0 1869 83.0
4 89052407 5379 84.0 3510 85.0 1869 82.0
4 89052408 5379 83.0 3510 84.0 1869 81.0
4 89052409 5379 81.0 3510 82.0 1869 80.0
4 89052410 5379 80.0 3510 81.0 1869 78.0
4 89052411 5379 78.0 3510 79.0 1869 76.0
4 89052412 5379 77.0 3510 78.0 1869 75.0
4 89052413 5379 75.0 3510 76.0 1869 73.0
4 89052414 5379 74.0 3510 75.0 1869 72.0
4 89052415 5379 72.0 3510 74.0 1869 70.0
4 89052416 5379 70.0 3510 71.0 1869 68.0
4 89052417 3086 58.0 2053 62.0 1033 50.0
4 89052903 2293 16.0 1457 16.0 836 16.0
4 89052904 5379 52.0 3510 54.0 1869 49.0
4 89052905 5379 53.0 3510 55.0 1869 50.0
4 89052906 5379 53.0 3510 55.0 1869 50.0
4 89052907 5379 54.0 3510 56.0 1869 51.0
4 89052908 5378 54.0 3510 55.0 1868 50.0
4 89052909 5378 55.0 3510 57.0 1868 52.0
4 89052910 5378 55.0 3510 57.0 1868 52.0
4 89052911 5378 57.0 3510 59.0 1868 53.0
4 89052912 5379 57.0 3510 59.0 1869 54.0
4 89052913 5379 58.0 3510 60.0 1869 54.0
4 89052914 5379 60.0 3510 62.0 1869 56.0
4 89052915 5379 61.0 3510 63.0 1869 57.0
4 89052916 5379 62.0 3510 64.0 1869 58.0
4 89052917 5379 63.0 3510 65.0 1869 59.0
4 89052918 5379 64.0 3510 66.0 1869 60.0
4 89052919 5379 66.0 3510 69.0 1869 62.0
4 89052920 5379 68.0 3510 71.0 1869 64.0
4 89052921 5379 69.0 3510 71.0 1869 65.0
4 89052922 5379 71.0 3510 73.0 1869 66.0
4 89052923 5378 72.0 3510 74.0 1868 67.0
4 89052924 5378 73.0 3510 75.0 1868 68.0
4 89052925 5378 74.0 3510 76.0 1868 69.0
4 89052926 5378 75.0 3510 77.0 1868 70.0
4 89052927 5378 75.0 3510 77.0 1868 70.0
4 89052928 5378 75.0 3510 78.0 1868 71.0
4 89052929 5378 76.0 3510 78.0 1868 71.0
4 89052930 5378 77.0 3510 80.0 1868 72.0
4 89052931 5378 78.0 3510 80.0 1868 73.0
4 89052932 5378 79.0 3510 81.0 1868 74.0
4 89052933 5378 81.0 3510 83.0 1868 76.0
4 89052934 5378 80.0 3510 83.0 1868 76.0
4 89052935 5378 81.0 3510 83.0 1868 76.0
4 89052936 5378 81.0 3510 83.0 1868 76.0
4 89052937 5378 82.0 3510 84.0 1868 77.0
4 89052938 5378 83.0 3510 85.0 1868 78.0
4 89052939 5378 84.0 3510 86.0 1868 79.0
4 89052940 5378 84.0 3510 87.0 1868 80.0
4 89052941 5378 85.0 3510 87.0 1868 80.0
4 89052942 5378 85.0 3510 88.0 1868 81.0
4 89052943 5378 86.0 3510 88.0 1868 82.0
4 89052944 5378 87.0 3510 89.0 1868 82.0
4 89052945 5378 88.0 3510 90.0 1868 84.0
4 89052946 5378 89.0 3510 92.0 1868 85.0
4 89052947 5378 90.0 3510 92.0 1868 85.0
4 89052948 5378 91.0 3510 94.0 1868 87.0
4 89052949 5378 92.0 3510 94.0 1868 87.0
4 89052950 5378 92.0 3510 95.0 1868 88.0
4 89052951 5378 92.0 3510 95.0 1868 88.0
4 89052952 5378 93.0 3510 95.0 1868 88.0
4 89052953 5378 94.0 3510 96.0 1868 89.0
4 89052954 5378 94.0 3510 97.0 1868 90.0
4 89052955 5378 94.0 3510 96.0 1868 90.0
4 89052956 5378 95.0 3510 98.0 1868 91.0
4 89052957 5378 96.0 3510 98.0 1868 91.0
4 89052958 5378 97.0 3510 99.0 1868 92.0
4 89052959 5378 98.0 3510 100.0 1868 93.0
4 89052960 5378 99.0 3510 101.0 1868 94.0
4 89052961 5378 98.0 3510 100.0 1868 94.0
4 89052962 5378 98.0 3510 101.0 1868 94.0
4 89052963 5378 98.0 3510 101.0 1868 94.0
4 89052964 5378 99.0 3510 101.0 1868 95.0
4 89052965 5378 98.0 3510 100.0 1868 95.0
4 89052966 5378 99.0 3510 101.0 1868 96.0
4 89052967 5378 99.0 3510 101.0 1868 96.0
4 89052968 5378 100.0 3510 102.0 1868 96.0
4 89052969 5378 99.0 3510 101.0 1868 95.0
4 89052970 5378 98.0 3510 100.0 1868 95.0
4 89052971 5378 99.0 3510 101.0 1868 96.0
4 89052972 5378 99.0 3510 101.0 1868 96.0
4 89052973 5378 100.0 3510 102.0 1868 96.0
4 89052974 5378 100.0 3510 102.0 1868 97.0
4 89052975 5378 100.0 3510 102.0 1868 96.0
4 89052976 5378 100.0 3510 102.0 1868 96.0
4 89052977 5378 100.0 3510 102.0 1868 96.0
4 89052978 5378 100.0 3510 102.0 1868 97.0
4 89052979 5378 101.0 3510 103.0 1868 97.0
4 89052980 5378 100.0 3510 102.0 1868 97.0
4 89052981 5378 99.0 3510 101.0 1868 96.0
4 89052982 5378 100.0 3510 101.0 1868 96.0
4 89052983 5378 100.0 3510 102.0 1868 97.0
4 89052984 5378 101.0 3510 103.0 1868 97.0
4 89052985 5378 101.0 3510 103.0 1868 97.0
4 89052986 5378 102.0 3510 104.0 1868 98.0
4 89052987 5378 102.0 3510 104.0 1868 99.0
4 89052988 5378 103.0 3510 105.0 1868 99.0
4 89052989 5378 103.0 3510 104.0 1868 99.0
4 89052990 5378 103.0 3510 105.0 1868 99.0
4 89052991 5378 103.0 3510 105.0 1868 100.0
4 89052992 5378 104.0 3510 106.0 1868 101.0
4 89052993 5378 104.0 3510 106.0 1868 100.0
4 89052994 5378 103.0 3510 105.0 1868 99.0
4 89052995 5378 100.0 3510 102.0 1868 96.0
4 89052996 5378 100.0 3510 102.0 1868 96.0
4 89052997 5378 100.0 3510 102.0 1868 96.0
4 89052998 5378 100.0 3510 102.0 1868 96.0
4 89052999 5378 100.0 3510 102.0 1868 96.0
4 89053000 5378 100.0 3510 102.0 1868 96.0
4 89053001 5378 100.0 3510 102.0 1868 96.0
4 89053002 5378 100.0 3510 102.0 1868 96.0
4 89053003 5378 100.0 3510 102.0 1868 96.0
4 89053004 5378 100.0 3510 102.0 1868 96.0
4 89053005 5378 100.0 3510 102.0 1868 96.0
4 89053006 5378 99.0 3510 101.0 1868 96.0
4 89053007 5378 99.0 3510 101.0 1868 96.0
4 89053008 5378 99.0 3510 101.0 1868 96.0
4 89053009 5378 98.0 3510 100.0 1868 95.0
4 89053010 5378 99.0 3510 101.0 1868 96.0
4 89053011 5378 99.0 3510 101.0 1868 95.0
4 89053012 5378 100.0 3510 102.0 1868 96.0
4 89053013 5378 100.0 3510 102.0 1868 97.0
4 89053014 5378 100.0 3510 102.0 1868 97.0
4 89053015 5378 100.0 3510 102.0 1868 97.0
4 89053016 5378 100.0 3510 102.0 1868 97.0
4 89053017 5378 101.0 3510 103.0 1868 97.0
4 89053018 5378 100.0 3510 102.0 1868 97.0
4 89053019 5378 100.0 3510 102.0 1868 97.0
4 89053020 5378 100.0 3510 102.0 1868 97.0
4 89053021 5378 100.0 3510 101.0 1868 96.0
4 89053022 5378 99.0 3510 101.0 1868 96.0
4 89053023 5378 98.0 3510 100.0 1868 95.0
4 89053024 5378 98.0 3510 99.0 1868 95.0
4 89053025 5378 97.0 3510 98.0 1868 94.0
4 89053026 5378 97.0 3510 98.0 1868 94.0
4 89053027 5378 97.0 3510 98.0 1868 94.0
4 89053028 5378 95.0 3510 97.0 1868 93.0
4 89053029 5378 95.0 3510 97.0 1868 93.0
4 89053030 5378 95.0 3510 97.0 1868 93.0
4 89053031 5378 95.0 3510 96.0 1868 92.0
4 89053032 5378 94.0 3510 96.0 1868 92.0
4 89053033 5378 93.0 3510 94.0 1868 91.0
4 89053034 5379 93.0 3510 94.0 1869 91.0
4 89053035 5379 92.0 3510 93.0 1869 90.0
4 89053036 5379 91.0 3510 92.0 1869 89.0
4 89053037 5379 90.0 3510 91.0 1869 88.0
4 89053038 5379 90.0 3510 90.0 1869 88.0
4 89053039 5379 89.0 3510 90.0 1869 87.0
4 89053040 5379 88.0 3510 89.0 1869 87.0
4 89053041 5379 87.0 3510 88.0 1869 85.0
4 89053042 5379 86.0 3510 86.0 1869 84.0
4 89053043 5379 85.0 3510 86.0 1869 84.0
4 89053044 5379 84.0 3510 85.0 1869 83.0
4 89053045 5379 84.0 3510 84.0 1869 83.0
4 89053046 5379 82.0 3510 83.0 1869 81.0
4 89053047 5379 81.0 3510 82.0 1869 80.0
4 89053048 5379 80.0 3510 80.0 1869 79.0
4 89053049 5379 78.0 3510 79.0 1869 78.0
4 89053050 5379 77.0 3510 78.0 1869 77.0
4 89053051 5379 76.0 3510 76.0 1869 76.0
4 89053052 5379 76.0 3510 76.0 1869 75.0
4 89053053 5379 75.0 3510 75.0 1869 75.0
4 89053054 5379 74.0 3510 74.0 1869 73.0
4 89053055 5379 73.0 3510 73.0 1869 73.0
4 89053056 5379 73.0 3510 73.0 1869 73.0
4 89053057 5379 73.0 3510 73.0 1869 72.0
4 89053058 5379 72.0 3510 72.0 1869 72.0
4 89053059 5379 72.0 3510 72.0 1869 71.0
4 89053060 5379 70.0 3510 70.0 1869 70.0
4 89053061 5379 70.0 3510 70.0 1869 69.0
4 89053062 5379 68.0 3510 68.0 1869 68.0
4 89053063 5379 66.0 3510 66.0 1869 66.0
4 89053064 5379 64.0 3510 64.0 1869 64.0
4 89053065 5379 63.0 3510 63.0 1869 63.0
4 89053066 5379 62.0 3510 62.0 1869 62.0
4 89053067 5379 61.0 3510 61.0 1869 61.0
4 89053068 5379 59.0 3510 60.0 1869 59.0
4 89053069 5379 59.0 3510 59.0 1869 59.0
4 89053070 5379 58.0 3510 58.0 1869 58.0
4 89053071 5379 56.0 3510 57.0 1869 56.0
4 89053072 5379 54.0 3510 54.0 1869 54.0
4 89053073 5379 54.0 3510 54.0 1869 53.0
4 89053074 5379 51.0 3510 51.0 1869 51.0
4 89053075 5379 51.0 3510 51.0 1869 50.0
4 89053076 5379 50.0 3510 50.0 1869 50.0
4 89053077 5379 49.0 3510 49.0 1869 49.0
4 89053078 5379 49.0 3510 49.0 1869 48.0
4 89053079 5379 48.0 3510 48.0 1869 48.0
4 89053080 5379 47.0 3510 47.0 1869 47.0
4 89053081 5379 47.0 3510 47.0 1869 46.0
4 89053082 5379 45.0 3510 46.0 1869 45.0
4 89053083 5379 45.0 3510 45.0 1869 45.0
4 89053084 5379 44.0 3510 44.0 1869 43.0
4 89053085 5379 43.0 3510 43.0 1869 43.0
4 89053086 5379 42.0 3510 42.0 1869 41.0
4 89053087 5379 41.0 3510 41.0 1869 41.0
4 89053088 5379 39.0 3510 40.0 1869 39.0
4 89053089 5379 39.0 3510 39.0 1869 39.0
4 89053090 5379 38.0 3510 38.0 1869 38.0
4 89053091 5379 37.0 3510 37.0 1869 37.0
4 89053092 5379 37.0 3510 37.0 1869 36.0
4 89053093 5379 36.0 3510 36.0 1869 36.0
4 89053094 5379 36.0 3510 36.0 1869 35.0
